date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:28:21	174174/174174	---M--	200	added ('OK')	image/jpeg	etag:%2251fe098cfaece913e65ee413f46b67b6-ssl%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/uploads/2022/12/johnson_mark.jpg	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/uploads/2022/12/johnson_mark.jpg	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:22	31769/31769	---MCZ	200	added ('OK')	text/css	etag:%2268f6000eeeeaa4c784e69ba179e3b319-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor-pro/assets/css/widget-carousel.min.css	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor-pro/assets/css/widget-carousel.min.css	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:23	3613/3613	---MCZ	200	added ('OK')	image/svg+xml	etag:%22ffc38c86a79ad61b4e921bcd5d356d83-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/uploads/2022/06/bcnEnergia_logo_blanco.svg	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/uploads/2022/06/bcnEnergia_logo_blanco.svg	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:24	94159/94159	---MCZ	200	added ('OK')	text/html	etag:%22b4dd714e63718e72f6bc702c3f7bcdaf-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/aviso-legal/	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/aviso-legal/index.html	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:24	95722/95722	---MCZ	200	added ('OK')	text/html	etag:%221d5184e712d971f26610b483289b14ea-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/politica-cookies/	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/politica-cookies/index.html	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:25	348731/348731	---M--	200	added ('OK')	image/png	etag:%222f65a5763d641fba3ab9458eded0cf14-ssl%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/uploads/2022/11/img-popUp-llamada.png	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/uploads/2022/11/img-popUp-llamada.png	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:25	18468/18468	---MCZ	200	added ('OK')	text/css	etag:%225a5cdcc68064cd10a5830dc62214fc1b-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/animations/animations.min2e46.css?ver=3.9.2	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/animations/animations.min2e462e46.css	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:26	6940/6940	---MCZ	200	added ('OK')	application/javascript	etag:%221498321733254d107a0ecc792e8469f0-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/themes/generatepress/assets/js/menu.mine1e3.js?ver=3.2.4	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/themes/generatepress/assets/js/menu.mine1e3e1e3.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:27	89684/89684	---MCZ	200	added ('OK')	application/javascript	etag:%22ffa977643c3a885ab9576349b0224392-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-includes/js/jquery/jquery.mina7a0.js?ver=3.6.1	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-includes/js/jquery/jquery.mina7a0a7a0.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:28	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:%2264301c8097e05b1d591ca159a0e5629b-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-includes/js/jquery/jquery-migrate.mind617.js?ver=3.3.2	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-includes/js/jquery/jquery-migrate.mind617d617.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:29	25202/25202	---MCZ	200	added ('OK')	application/javascript	etag:%22af0d6a3c63eddcb395af5d6158019fff-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.minf269.js?ver=1.0.1	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.minf269f269.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:30	852/852	---M--	200	added ('OK')	application/javascript	etag:%220663d0152649a843f441a5f03be54722-ssl%22	https://bcnenergia.netlify.app/www.google.com/recaptcha/api802e.js?render=explicit&ver=3.9.1	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/www.google.com/recaptcha/api802e802e.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:31	42863/42863	---MCZ	200	added ('OK')	application/javascript	etag:%224c6a951a7cecb03a55751a90d10b147c-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/jet-elements/assets/js/lib/slick/slick.minc245.js?ver=1.8.1	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/jet-elements/assets/js/lib/slick/slick.minc245c245.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:32	5629/5629	---MCZ	200	added ('OK')	application/javascript	etag:%228012fb1bc4cec47f042f2abbcf54ab83-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-includes/js/imagesloaded.mineda1.js?ver=4.1.4	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-includes/js/imagesloaded.mineda1eda1.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:33	5299/5299	---MCZ	200	added ('OK')	application/javascript	etag:%226ee4cd04cde4696f39fc9386b349a0bf-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.mina560.js?ver=3.9.1	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.mina560a560.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:34	4957/4957	---MCZ	200	added ('OK')	application/javascript	etag:%22d80c4f23368ec68491bd44213782a44d-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min2e46.js?ver=3.9.2	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min2e462e46.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:34	31522/31522	---MCZ	200	added ('OK')	application/javascript	etag:%2212399c3358e213375afee21c2ce4707d-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/js/frontend-modules.min2e46.js?ver=3.9.2	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/js/frontend-modules.min2e462e46.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:35	6475/6475	---MCZ	200	added ('OK')	application/javascript	etag:%226ce199259a842ff7cf82050b684dac30-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js?ver=0.13.9	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-includes/js/dist/vendor/regenerator-runtime.min39373937.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:36	17823/17823	---MCZ	200	added ('OK')	application/javascript	etag:%2237ec6d71e295b6281656e67f0a65b668-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js?ver=3.15.0	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c2c7c.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:37	4910/4910	---MCZ	200	added ('OK')	application/javascript	etag:%221c7352814e4bc46164dc1be4fd1e9262-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-includes/js/dist/hooks.min6c65.js?ver=4169d3cf8e8d95a3d6d5	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-includes/js/dist/hooks.min6c656c65.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:38	10230/10230	---MCZ	200	added ('OK')	application/javascript	etag:%224fdd5010ba63345708230301b4a77363-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-includes/js/dist/i18n.mine57b.js?ver=9e794f35a71bb98672ae	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-includes/js/dist/i18n.mine57be57b.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:39	21563/21563	---MCZ	200	added ('OK')	application/javascript	etag:%220454520ee85f205bedf37f393192c57b-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor-pro/assets/js/frontend.mina560.js?ver=3.9.1	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor-pro/assets/js/frontend.mina560a560.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:40	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:%220abe43233771819aa6e430ae235e9d54-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js?ver=4.0.2	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da05da.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:41	21440/21440	---MCZ	200	added ('OK')	application/javascript	etag:%227a376d6c93c9b24d171a4a61d49b5f07-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-includes/js/jquery/ui/core.min3f14.js?ver=1.13.2	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-includes/js/jquery/ui/core.min3f143f14.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:41	40696/40696	---MCZ	200	added ('OK')	application/javascript	etag:%2239a3b71af494bd7a076029f64d6c680b-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/js/frontend.min2e46.js?ver=3.9.2	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/js/frontend.min2e462e46.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:42	27177/27177	---MCZ	200	added ('OK')	application/javascript	etag:%227628ce1e49fab03243b337ac6c4c111a-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.mina560.js?ver=3.9.1	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.mina560a560.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:43	73988/73988	---MCZ	200	added ('OK')	application/javascript	etag:%22ee132d66dc1f18595f0d9cb633652f36-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/jet-elements/assets/js/jet-elements.min91ac.js?ver=2.6.8	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/jet-elements/assets/js/jet-elements.min91ac91ac.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:45	3721/3721	---MCZ	200	added ('OK')	application/javascript	etag:%2281cf546e7fdf35428954c124f5c59e31-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.mina560.js?ver=3.9.1	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.mina560a560.js	(from https://bcnenergia.netlify.app/bcnenergia.com/indexb97d.html)
11:28:46	81626/81626	---M--	200	added ('OK')	image/png	etag:%22dfb68db29ae2c93fd89d944451590e0b-ssl%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/jet-elements/assets/images/dummy-map.png	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/jet-elements/assets/images/dummy-map.png	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/jet-elements/assets/css/jet-elements91ac.css?ver=2.6.8)
11:28:48	134346/134346	---MCZ	200	added ('OK')	application/octet-stream	etag:%22b4b16390484f560435b0a867223355a3-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:28:49	134346/134346	---MCZ	200	added ('OK')	application/octet-stream	etag:%22b4b16390484f560435b0a867223355a3-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot?	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41dd41d.eot	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:28:50	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%22ba386c34384f3af2a6508b13ba458350-ssl%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:28:51	90060/90060	---MCZ	200	added ('OK')	application/font-woff	etag:%22439504d6083612eaaafa4c38b87d43e3-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:28:52	134040/134040	---M--	200	added ('OK')	font/ttf	etag:%22e27a3fae7e84f1444800cfbdd52368b6-ssl%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:28:53	747545/747545	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e1307b3110feb65438f4701b6b735a00-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:28:54	34034/34034	---MCZ	200	added ('OK')	application/octet-stream	etag:%22b8217214b98048aba50415840311372f-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:28:55	34034/34034	---MCZ	200	added ('OK')	application/octet-stream	etag:%22b8217214b98048aba50415840311372f-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot?	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41dd41d.eot	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:28:55	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%22d49ce114afa879a0c039738fc19169d7-ssl%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:28:56	16276/16276	---MCZ	200	added ('OK')	application/font-woff	etag:%22c3cda461a6425f738a0a749d0b481692-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:28:57	33736/33736	---M--	200	added ('OK')	font/ttf	etag:%2275e104160d2b821c5909d19f047f674c-ssl%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:28:58	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e82c50b4f880a9138679efcba53faa7f-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:28:59	203030/203030	---MCZ	200	added ('OK')	application/octet-stream	etag:%223e2043a0d3f510df89696c8bdb04cf62-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:29:00	203030/203030	---MCZ	200	added ('OK')	application/octet-stream	etag:%223e2043a0d3f510df89696c8bdb04cf62-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot?	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41dd41d.eot	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:29:01	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%22e6f53212f3c25bfce07edb7f34a4244f-ssl%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:29:02	101652/101652	---MCZ	200	added ('OK')	application/font-woff	etag:%22e29b4586ea8bc9fdd83766dd80564fc8-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:29:03	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%22de29296fdabd647ba1b2778018514eee-ssl%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:29:04	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:%22a10090500e3b117d6d0b3e3b31242a0f-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2e46.css?ver=3.9.2)
11:29:05	301993/301993	---M--	200	added ('OK')	image/jpeg	etag:%229844cf255b87b1b77bd345661c0ead7e-ssl%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/uploads/2023/01/bcn-energia-instalacion-paneles-solares-barcelona.jpg	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/uploads/2023/01/bcn-energia-instalacion-paneles-solares-barcelona.jpg	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/uploads/elementor/css/post-41567544.css?ver=1674133708)
11:29:07	220370/220370	---M--	200	added ('OK')	image/jpeg	etag:%2255043f5ad701b71950146d3864db1ea5-ssl%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/uploads/2022/12/bg-sol_2.jpg	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/uploads/2022/12/bg-sol_2.jpg	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/uploads/elementor/css/post-41567544.css?ver=1674133708)
11:29:09	3062/3062	---MCZ	200	added ('OK')	image/svg+xml	etag:%2253fd25245aadfbe5adbd9aa894eca0d3-ssl-df%22	https://bcnenergia.netlify.app/bcnenergia.com/wp-content/uploads/2022/12/energia-verde-limpia_icono.svg	C:/My%20Web%20Sites/bcn/bcnenergia.netlify.app/bcnenergia.com/wp-content/uploads/2022/12/energia-verde-limpia_icono.svg	(from https://bcnenergia.netlify.app/bcnenergia.com/wp-content/uploads/elementor/css/post-41567544.css?ver=1674133708)
